Year,Estimated Value,Sale Price,Residential,Month,Quarter,rooms_per_bathroom,price_per_sqft,price_to_estimated_ratio,value_area_interaction,rooms_area_interaction,area_per_room,is_recent_sale,Locality_Fairfield,Locality_Greenwich,Locality_Norwalk,Locality_Stamford,Locality_Unknown,Locality_Waterbury,Locality_West Hartford,Property_Four Family,Property_Single Family,Property_Three Family,Property_Two Family,Face_North,Face_South,Face_West
2009,556780.0,850000.0,2,3,1,1.3333333333333333,832.5171400587659,1.5266352958080391,568472380.0,4084.0,255.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009,841231.25,1335000.0,1,3,1,1.5,1384.8547717842323,1.5869595904812144,810946925.0,2892.0,321.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,115360.0,233000.0,2,3,1,2.0,187.67619814740235,2.019764216366158,143219440.0,4966.0,310.375,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2009,46980.0,159000.0,2,3,1,1.0,129.69004893964112,3.384418901660281,57597480.0,4904.0,306.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009,841231.25,1335000.0,1,3,1,1.0,1231.5498154981549,1.5869595904812144,911894675.0,3252.0,361.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,841231.25,1335000.0,1,3,1,3.0,1470.2643171806167,1.5869595904812144,763837975.0,2724.0,302.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,248788.0,490000.0,1,3,1,3.0,521.2765957446809,1.9695483705001848,233860720.0,2820.0,313.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,166014.0,395000.0,3,3,1,1.5,318.1635118807894,2.3793174069656775,206106381.0,7449.0,206.91666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,88910.0,149000.0,1,3,1,1.0,135.70127504553733,1.675851985153526,97623180.0,3294.0,366.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,197400.0,340000.0,1,3,1,1.5,331.7073170731707,1.7223910840932117,202335000.0,3075.0,341.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009,55860.0,148847.0,2,3,1,2.0,119.89287152637938,2.6646437522377373,69350190.0,4966.0,310.375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009,88910.0,147000.0,1,3,1,1.5,152.33160621761658,1.6533573276346867,85798150.0,2895.0,321.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,358470.0,705000.0,1,3,1,1.0,690.4995102840353,1.9666917733701565,365997870.0,3063.0,340.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,172270.0,285000.0,3,3,1,1.0,229.56101490132903,1.6543797527137634,213873205.0,7449.0,206.91666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,97800.0,260000.0,3,3,1,1.5,209.4240837696335,2.658486707566462,121418700.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2009,72310.0,157000.0,1,3,1,1.0,167.73504273504273,2.1712073018946203,67682160.0,2808.0,312.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2009,88910.0,169900.0,1,3,1,1.5,170.07007007007007,1.9109211562253965,88821090.0,2997.0,333.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2009,361620.0,525000.0,1,3,1,3.0,500.9541984732824,1.4518002322880372,378977760.0,3144.0,349.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,131950.0,67500.0,2,3,1,1.3333333333333333,54.36971405557793,0.5115574081091322,163815925.0,4966.0,310.375,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2009,513240.0,867500.0,1,3,1,1.5,796.6023875114785,1.6902423817317433,558918360.0,3267.0,363.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,163310.0,405000.0,2,3,1,2.0,326.2182843334676,2.479946114751087,202749365.0,4966.0,310.375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2009,131670.0,200000.0,1,3,1,1.5,200.20020020020021,1.51894888736994,131538330.0,2997.0,333.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,126630.0,269000.0,1,3,1,3.0,255.4605887939221,2.1242991392245125,133341390.0,3159.0,351.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,380660.0,345000.0,1,3,1,1.5,361.2565445026178,0.9063206010613145,363530300.0,2865.0,318.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,248150.0,570000.0,1,3,1,1.5,528.7569573283859,2.2969977835986297,267505700.0,3234.0,359.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,355320.0,435000.0,1,3,1,1.0,397.26027397260276,1.2242485646740966,389075400.0,3285.0,365.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,88130.0,81250.0,1,3,1,3.0,79.19103313840156,0.9219335073187337,90421380.0,3078.0,342.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2009,841231.25,1335000.0,1,3,1,1.5,1307.5416258570028,1.5869595904812144,858897106.25,3063.0,340.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2009,219100.0,427000.0,1,3,1,1.0,418.2174338883448,1.9488817891373802,223701100.0,3063.0,340.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,382900.0,777500.0,1,3,1,1.5,863.8888888888889,2.0305562810133195,344610000.0,2700.0,300.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009,286090.0,520000.0,1,3,1,3.0,491.49338374291113,1.817609843056381,302683220.0,3174.0,352.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,385140.0,485000.0,1,3,1,3.0,485.48548548548547,1.2592823388897543,384754860.0,2997.0,333.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,377650.0,450000.0,1,3,1,1.0,409.09090909090907,1.1915795048325168,415415000.0,3300.0,366.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,202670.0,403000.0,1,3,1,3.0,403.4034034034034,1.988454137267479,202467330.0,2997.0,333.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009,541030.0,750000.0,1,3,1,1.0,695.0880444856349,1.386244755374009,583771370.0,3237.0,359.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,109130.0,235000.0,1,3,1,1.0,238.57868020304568,2.1533950334463485,107493050.0,2955.0,328.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,72380.0,249900.0,2,3,1,1.0,201.28876359242852,3.4526112185686655,89859770.0,4966.0,310.375,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2009,262500.0,412000.0,1,3,1,1.0,387.21804511278197,1.5695238095238095,279300000.0,3192.0,354.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,841231.25,1335000.0,1,3,1,3.0,1265.4028436018957,1.5869595904812144,887498968.75,3165.0,351.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2009,342930.0,820000.0,1,3,1,1.5,887.4458874458875,2.391158545475753,316867320.0,2772.0,308.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,16660.0,15000.0,3,3,1,1.5,12.082158679017319,0.9003601440576231,20683390.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2009,841231.25,500000.0,1,3,1,3.0,477.09923664122135,0.5943668878206795,881610350.0,3144.0,349.3333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009,155960.0,355000.0,3,3,1,1.2,285.94442207007654,2.276224672993075,193624340.0,7449.0,206.91666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2009,126420.0,177500.0,1,3,1,1.0,190.65520945220194,1.4040499920898593,117697020.0,2793.0,310.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,99260.0,295000.0,4,3,1,1.3333333333333333,237.61578735400724,2.9719927463227886,123231290.0,9932.0,155.1875,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2009,841231.25,1335000.0,1,3,1,1.0,1257.0621468926554,1.5869595904812144,893387587.5,3186.0,354.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2009,112910.0,299750.0,1,3,1,1.0,326.16974972796515,2.6547692852714553,103764290.0,2757.0,306.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,303170.0,490000.0,1,4,2,3.0,490.4904904904905,1.6162549064881089,302866830.0,2997.0,333.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,131950.0,195000.0,1,4,2,3.0,215.2317880794702,1.477832512315271,119546700.0,2718.0,302.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,62930.0,196000.0,3,4,2,1.2,157.87354007249294,3.114571746384872,78127595.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2009,224770.0,430000.0,1,4,2,1.5,394.1338221814849,1.9130666903946256,245224070.0,3273.0,363.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009,53410.0,144000.0,2,4,2,1.3333333333333333,115.98872331856624,2.6961243212881483,66308515.0,4966.0,310.375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009,107100.0,250000.0,1,4,2,1.5,244.85798237022527,2.3342670401493932,109349100.0,3063.0,340.3333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2009,104160.0,269900.0,2,4,2,1.0,217.39830849778494,2.5912058371735793,129314640.0,4966.0,310.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2009,295540.0,1335000.0,1,4,2,3.0,1353.9553752535496,4.517155038235095,291402440.0,2958.0,328.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2009,255710.0,462000.0,1,4,2,3.0,452.05479452054794,1.806734191075828,261335620.0,3066.0,340.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2009,125370.0,270000.0,1,4,2,3.0,274.94908350305496,2.1536252692031588,123113340.0,2946.0,327.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,226660.0,320000.0,1,4,2,1.5,301.60226201696514,1.411806229594988,240486260.0,3183.0,353.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,135801.0,390000.0,3,4,2,1.2,314.13612565445027,2.8718492500055226,168596941.5,7449.0,206.91666666666666,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2009,387170.0,515000.0,1,4,2,1.0,471.1802378774016,1.3301650437792185,423176810.0,3279.0,364.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,218330.0,407500.0,1,4,2,3.0,401.87376725838266,1.8664407090184583,221386620.0,3042.0,338.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2009,101430.0,329000.0,3,4,2,1.0,265.00201369311316,3.243616287094548,125925345.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2009,245210.0,445000.0,1,4,2,1.0,454.0816326530612,1.8147710126014436,240305800.0,2940.0,326.6666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,42420.0,52000.0,2,4,2,2.0,41.8848167539267,1.2258368694012258,52664430.0,4966.0,310.375,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2009,841231.25,1335000.0,1,4,2,3.0,1409.7148891235481,1.5869595904812144,796645993.75,2841.0,315.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2009,129010.0,270000.0,1,4,2,1.5,272.45206861755804,2.0928610185256957,127848910.0,2973.0,330.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2009,812630.0,1335000.0,1,4,2,3.0,1446.3705308775732,1.6428140728252711,750057490.0,2769.0,307.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,251790.0,425000.0,1,4,2,1.5,447.36842105263156,1.6879145319512292,239200500.0,2850.0,316.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,841231.25,1335000.0,1,4,2,1.0,1353.9553752535496,1.5869595904812144,829454012.5,2958.0,328.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2009,88910.0,163000.0,1,4,2,3.0,163.49047141424273,1.833314587785401,88643270.0,2991.0,332.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,118440.0,285000.0,1,4,2,3.0,292.9085303186023,2.4062816616008105,115242120.0,2919.0,324.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,841231.25,1335000.0,1,4,2,1.5,1336.3363363363364,1.5869595904812144,840390018.75,2997.0,333.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2009,176750.0,257000.0,3,4,2,1.5,207.00765203383006,1.454031117397454,219435125.0,7449.0,206.91666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,77280.0,239900.0,2,4,2,1.3333333333333333,193.23399113975032,3.104296066252588,95943120.0,4966.0,310.375,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2009,343980.0,410000.0,1,4,2,3.0,413.72351160444,1.1919297633583348,340884180.0,2973.0,330.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,207760.0,375000.0,1,4,2,1.5,362.3188405797101,1.8049672699268386,215031600.0,3105.0,345.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,841231.25,1335000.0,1,4,2,1.0,1412.6984126984128,1.5869595904812144,794963531.25,2835.0,315.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2009,113680.0,185000.0,1,4,2,1.0,190.32921810699588,1.627375087966221,110496960.0,2916.0,324.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,634200.0,860000.0,1,4,2,1.0,794.0904893813481,1.3560391043834752,686838600.0,3249.0,361.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2009,11830.0,206000.0,1,4,2,3.0,225.62979189485213,17.413355874894336,10800790.0,2739.0,304.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,116060.0,125185.0,1,4,2,1.5,122.2509765625,1.0786231259693262,118845440.0,3072.0,341.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,380660.0,407500.0,1,4,2,1.5,415.3924566768603,1.0705091157463353,373427460.0,2943.0,327.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,66780.0,245000.0,3,4,2,1.2,197.3419250906162,3.668763102725367,82907370.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2009,88910.0,108000.0,1,4,2,1.0,106.71936758893281,1.2147115060173208,89976920.0,3036.0,337.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2009,292530.0,402000.0,1,4,2,3.0,402.4024024024024,1.3742180289201107,292237470.0,2997.0,333.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,841231.25,1335000.0,1,4,2,1.0,1336.3363363363364,1.5869595904812144,840390018.75,2997.0,333.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,371210.0,605000.0,1,4,2,1.5,609.8790322580645,1.6298052315400986,368240320.0,2976.0,330.6666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,60620.0,164000.0,1,4,2,3.0,149.36247723132968,2.7053777631144835,66560760.0,3294.0,366.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,115850.0,243750.0,2,4,2,2.0,196.41418211120063,2.1040138109624515,143769850.0,4964.0,310.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2009,841231.25,1335000.0,1,4,2,1.0,1278.7356321839081,1.5869595904812144,878245425.0,3132.0,348.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,443940.0,515000.0,1,4,2,3.0,505.89390962671905,1.1600666756768934,451930920.0,3054.0,339.3333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2009,521150.0,670000.0,1,4,2,3.0,672.6907630522088,1.2856183440468196,519065400.0,2988.0,332.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,71680.0,164000.0,1,4,2,3.0,155.5977229601518,2.2879464285714284,75550720.0,3162.0,351.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,841231.25,1335000.0,1,4,2,3.0,1336.3363363363364,1.5869595904812144,840390018.75,2997.0,333.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,59710.0,235000.0,3,4,2,1.2,189.28715263793796,3.935689164294088,74129965.0,7449.0,206.91666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,75810.0,193400.0,2,4,2,1.0,155.7792992347966,2.5511146286769555,94118115.0,4966.0,310.375,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2009,134330.0,1335000.0,1,4,2,3.0,1462.2124863088718,9.938211866299412,122643290.0,2739.0,304.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2009,184800.0,130000.0,1,4,2,1.0,143.014301430143,0.7034632034632035,167983200.0,2727.0,303.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,841231.25,1335000.0,1,4,2,1.5,1336.3363363363364,1.5869595904812144,840390018.75,2997.0,333.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2009,37170.0,84900.0,1,4,2,1.0,82.18780251694095,2.28410008071025,38396610.0,3099.0,344.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,113890.0,225000.0,2,4,2,1.3333333333333333,181.23238018525976,1.9755904820440777,141394435.0,4966.0,310.375,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2009,131950.0,215000.0,1,4,2,1.0,215.2152152152152,1.6294050776809397,131818050.0,2997.0,333.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,841231.25,1335000.0,1,4,2,1.5,1220.292504570384,1.5869595904812144,920306987.5,3282.0,364.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2009,841231.25,1335000.0,1,4,2,1.0,1405.2631578947369,1.5869595904812144,799169687.5,2850.0,316.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,641690.0,1200000.0,1,4,2,1.0,1240.9513960703205,1.870061867880129,620514230.0,2901.0,322.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,376880.0,710000.0,1,4,2,1.5,766.7386609071274,1.8838887709615793,348990880.0,2778.0,308.6666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,389900.0,389900.0,1,4,2,3.0,381.13391984359725,1.0,398867700.0,3069.0,341.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,340883.0,702500.0,1,4,2,1.5,743.3862433862433,2.0608243884265276,322134435.0,2835.0,315.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,248360.0,455000.0,1,4,2,3.0,444.7702834799609,1.8320180383314544,254072280.0,3069.0,341.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2009,88910.0,205000.0,1,4,2,1.0,220.43010752688173,2.305702395681026,82686300.0,2790.0,310.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,176890.0,320000.0,1,4,2,1.0,320.3203203203203,1.8090338628526204,176713110.0,2997.0,333.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2009,397390.0,560000.0,1,4,2,1.0,604.7516198704104,1.4091949973577593,367983140.0,2778.0,308.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2009,62580.0,159900.0,1,4,2,1.0,153.60230547550432,2.555129434324065,65145780.0,3123.0,347.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,433440.0,805000.0,1,4,2,1.0,780.0387596899225,1.857235142118863,447310080.0,3096.0,344.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,60831.0,140000.0,1,4,2,1.0,131.95098963242225,2.3014581381203665,64541691.0,3183.0,353.6666666666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,236705.0,300000.0,1,4,2,1.0,284.09090909090907,1.2674003506474303,249960480.0,3168.0,352.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2009,699790.0,1265000.0,1,4,2,1.0,1372.0173535791757,1.8076851626916646,645206380.0,2766.0,307.3333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009,70210.0,160000.0,1,4,2,1.0,158.73015873015873,2.2788776527560177,70771680.0,3024.0,336.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2009,104090.0,254000.0,1,4,2,1.5,251.4851485148515,2.440195984244404,105130900.0,3030.0,336.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2009,96390.0,175000.0,1,4,2,1.5,177.66497461928935,1.8155410312273057,94944150.0,2955.0,328.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,841231.25,580000.0,1,4,2,1.0,601.0362694300518,0.6894655898719882,811788156.25,2895.0,321.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,183330.0,316000.0,1,4,2,1.0,328.82414151925076,1.7236677030491463,176180130.0,2883.0,320.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,437500.0,579000.0,1,4,2,3.0,579.5795795795796,1.3234285714285714,437062500.0,2997.0,333.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,297780.0,570000.0,1,4,2,1.5,584.016393442623,1.914164819665525,290633280.0,2928.0,325.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,131950.0,260000.0,2,4,2,1.0,209.4240837696335,1.9704433497536946,163815925.0,4966.0,310.375,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2009,841231.25,1335000.0,1,4,2,1.0,1292.3523717328171,1.5869595904812144,868991881.25,3099.0,344.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,88910.0,185000.0,1,4,2,3.0,183.53174603174602,2.080755820492633,89621280.0,3024.0,336.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009,841231.25,1335000.0,1,4,2,1.0,1319.1699604743083,1.5869595904812144,851326025.0,3036.0,337.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2009,412650.0,399000.0,1,4,2,1.5,378.1990521327014,0.9669211195928753,435345750.0,3165.0,351.6666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,304850.0,560000.0,1,4,2,1.0,550.0982318271119,1.8369690011481057,310337300.0,3054.0,339.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2009,104230.0,243000.0,1,4,2,1.5,226.25698324022346,2.3313825194281876,111943020.0,3222.0,358.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2009,380660.0,465000.0,1,4,2,1.0,505.4347826086956,1.2215625492565545,350207200.0,2760.0,306.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,3500.0,195900.0,1,5,2,1.5,198.27935222672065,55.97142857142857,3458000.0,2964.0,329.3333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2009,427420.0,610000.0,1,5,2,1.0,638.7434554973822,1.4271676571054233,408186100.0,2865.0,318.3333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2009,380660.0,625000.0,1,5,2,1.5,607.3858114674441,1.6418851468502076,391699140.0,3087.0,343.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,489580.0,715000.0,1,5,2,1.5,666.9776119402985,1.4604354753053639,524829760.0,3216.0,357.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,57470.0,143400.0,1,5,2,1.0,143.97590361445782,2.495214894727684,57240120.0,2988.0,332.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2009,236705.0,929000.0,1,5,2,3.0,968.7174139728884,3.9247164191715425,227000095.0,2877.0,319.6666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2009,273700.0,456100.0,1,5,2,1.0,416.5296803652968,1.6664230909755207,299701500.0,3285.0,365.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,380660.0,690000.0,1,5,2,1.5,710.6076210092688,1.812641202122629,369620860.0,2913.0,323.6666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,841231.25,1335000.0,1,5,2,3.0,1336.3363363363364,1.5869595904812144,840390018.75,2997.0,333.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,246330.0,450000.0,1,5,2,1.0,497.78761061946904,1.8268176835951773,222682320.0,2712.0,301.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2009,841231.25,1150000.0,3,5,2,1.0,926.2988320579943,1.3670438419875628,1044388596.875,7449.0,206.91666666666666,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2009,384440.0,722500.0,1,5,2,3.0,659.2153284671533,1.8793569867859745,421346240.0,3288.0,365.3333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2009,841231.25,1335000.0,1,5,2,1.5,1315.270935960591,1.5869595904812144,853849718.75,3045.0,338.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,278670.0,398000.0,1,5,2,1.5,384.16988416988414,1.4282125811892201,288702120.0,3108.0,345.3333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,325290.0,400000.0,1,5,2,3.0,377.7148253068933,1.2296719849980018,344482110.0,3177.0,353.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2009,105140.0,188000.0,1,5,2,1.0,174.5589600742804,1.7880920677192316,113235780.0,3231.0,359.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2009,333130.0,435000.0,1,5,2,3.0,411.1531190926276,1.305796535886891,352451540.0,3174.0,352.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,841231.25,1335000.0,1,5,2,1.5,1308.8235294117646,1.5869595904812144,858055875.0,3060.0,340.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2009,104580.0,226000.0,1,5,2,1.5,209.64749536178107,2.1610250525913175,112737240.0,3234.0,359.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2009,841231.25,1335000.0,1,5,2,3.0,1221.408966148216,1.5869595904812144,919465756.25,3279.0,364.3333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2009,252490.0,357000.0,1,5,2,3.0,349.6571988246817,1.4139173828666483,257792290.0,3063.0,340.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,186620.0,412000.0,1,5,2,3.0,396.9171483622351,2.2076947808380667,193711560.0,3114.0,346.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2009,150640.0,307500.0,3,5,2,1.5,247.68425291985503,2.0412904938927245,187019560.0,7449.0,206.91666666666666,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2009,88910.0,180000.0,1,5,2,3.0,170.61611374407582,2.024519176695535,93800050.0,3165.0,351.6666666666667,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2009,205940.0,250000.0,1,5,2,1.0,246.79170779861798,1.2139458094590658,208617220.0,3039.0,337.6666666666667,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
