Id,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,YrSold,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRAe,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Street_Pave,Utilities_NoSeWa,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandSlope_Mod,LandSlope_Sev,TotalSF,Total_Bathrooms,RemodAge,HouseAge,OverallQualArea,QualityScore,TotalPorch
24,120,1.570002974208493,2.235245269447828,5,1976,1976,0.0,2,2,3,2,1,,2.045702691419236,,0.0,200,2.072912406768814,2,2.075303885702134,0,2.075303885702134,1,0,1,0,3,2,6,7,1,2,1976.0,,2,572,2,2,2,1.7254630513334037,1.742136743805324,0,2007,129900,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.1482162924709485,2.0,31,31,20.741081462354742,35,1.742136743805324
25,20,1.6632944814375767,2.3043440228528853,5,1968,2001,0.0,2,3,2,2,2,,1.83126011355907,,1.0,204,2.075303885702134,4,2.075303885702134,0,2.075303885702134,1,0,1,0,3,3,6,7,1,2,1968.0,,1,270,2,2,2,1.947168383637879,1.7067206012930416,0,2010,154000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.150607771404268,2.0,9,42,20.75303885702134,40,1.7067206012930416
26,20,1.742136743805324,2.3573741764396754,8,2007,2007,2.0099614252030538,3,2,3,2,1,,0.0,,0.0,1566,2.1230897278382646,4,2.125655021547276,0,2.125655021547276,0,0,2,0,3,3,7,7,1,3,2007.0,,3,890,2,2,2,0.0,1.6180113091810355,0,2009,256300,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.248744749385541,2.0,2,2,33.989957995084325,40,1.6180113091810355
27,20,1.6313704001963978,2.290712409213045,5,1951,2000,0.0,2,2,2,2,2,,1.865565153838859,,1.0,180,2.0545730247502716,2,2.0545730247502716,0,2.0545730247502716,0,1,1,0,3,3,5,7,0,0,2005.0,,2,576,2,2,2,1.8574179522647456,1.503300998004841,0,2010,134800,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.109146049500543,1.5,10,59,20.545730247502718,35,1.503300998004841
28,20,1.7218947624700471,2.3368197964481747,8,2007,2008,1.8410740844298052,3,2,4,2,1,,2.092578143634172,,0.0,486,2.133138740651074,4,2.133138740651074,0,2.133138740651074,1,0,2,0,3,3,7,7,1,3,2008.0,,3,772,2,2,2,0.0,1.5957092304038698,0,2010,306000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.266277481302148,3.0,2,3,34.130219850417184,40,1.5957092304038698
29,20,1.583340520839692,2.370268897228946,5,1957,1997,0.0,2,2,2,2,3,,2.098392290904614,,0.0,207,2.1166373757683243,2,2.125655021547276,0,2.125655021547276,1,0,1,0,2,2,6,7,2,3,1957.0,,1,319,2,2,2,1.8970839874548464,1.880506958839086,0,2006,207500,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.2422923973156,2.0,9,49,21.211461986578,30,1.880506958839086
31,70,1.5957092304038698,2.3073675470698616,4,1920,1950,0.0,2,1,2,2,1,,0.0,,0.0,649,2.011827945727636,2,2.011827945727636,668,2.102165231244788,0,0,1,0,3,2,6,7,0,0,1920.0,,1,250,2,1,0,0.0,1.6109034750189168,0,2008,40000,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,672.0236558914553,1.0,58,88,2688.094623565821,16,3.42789063227647
32,20,1.6632944814375767,2.307881203365423,5,1966,2006,0.0,2,2,2,2,1,,0.0,,0.0,1228,2.093585555546805,3,2.093585555546805,0,2.093585555546805,0,0,1,1,3,3,6,7,0,0,1966.0,,1,271,2,2,2,0.0,1.6466671712706678,0,2008,149350,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.18717111109361,1.5,2,42,20.935855555468052,30,1.6466671712706678
33,20,1.696412959743625,2.3331323101795394,8,2007,2007,0.0,3,2,4,2,3,,0.0,,0.0,1234,2.094185593117022,4,2.094185593117022,0,2.094185593117022,0,0,2,0,3,3,7,7,0,0,2007.0,,2,484,2,2,2,0.0,1.4892992254175486,0,2008,179900,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.188371186234044,2.0,1,1,33.506969489872354,40,1.4892992254175486
34,20,1.6606403793348095,2.3286587474748206,5,1959,1959,0.0,2,2,2,2,1,,2.070221294694939,,0.0,380,2.109426584944646,3,2.1328604519414474,0,2.1328604519414474,0,1,1,1,4,3,6,7,1,3,1959.0,,2,447,2,2,2,0.0,1.5397794579522743,0,2010,165500,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,4.242287036886093,2.0,51,51,21.211435184430467,25,1.5397794579522743
35,120,1.6313704001963978,2.2922868070811786,9,2005,2005,1.8732454942989716,4,2,4,2,1,,2.085794996556588,,0.0,408,2.122707227600594,4,2.122707227600594,0,2.122707227600594,1,0,2,0,2,4,6,7,1,3,2005.0,,2,556,2,2,2,1.8434216945775423,1.583340520839692,0,2007,277500,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.245414455201188,3.0,2,2,38.20873009681069,45,1.583340520839692
36,60,1.7389471062414084,2.3517967770829924,8,2004,2005,1.7733152706473527,3,2,4,2,3,,0.0,,0.0,1117,2.0818507189946134,4,2.08351128167073,1320,2.1753273562585886,0,0,3,1,4,3,9,7,1,3,2004.0,,3,691,2,2,2,1.7467966996992919,1.503300998004841,0,2006,309000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,1324.1653620006653,3.5,1,2,10593.322896005322,40,1.503300998004841
37,20,1.74525954872198,2.331448662693941,5,1994,1995,0.0,2,2,3,2,1,,0.0,,0.0,1097,2.079597232318104,4,2.079597232318104,0,2.079597232318104,0,0,1,1,3,2,6,7,0,0,1995.0,,2,672,2,2,2,1.9421616481775266,1.6437209301888343,0,2009,145000,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.159194464636208,1.5,14,15,20.79597232318104,25,1.6437209301888343
38,20,1.6710010327416251,2.3077414041966677,5,1954,1990,2.012033526440284,2,2,2,2,1,,2.0920709503519297,,0.0,84,2.100295074579278,3,2.100295074579278,0,2.100295074579278,0,1,1,0,3,2,5,7,1,2,1954.0,,2,498,2,2,2,0.0,0.0,0,2009,153000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.200590149158556,1.5,19,55,21.00295074579278,30,0.0
39,20,1.6551961525056738,2.30033508371709,5,1953,2007,0.0,2,3,2,2,1,,2.0275928975827715,,0.0,326,2.0749484142360584,2,2.0749484142360584,0,2.0749484142360584,1,0,1,0,3,3,5,7,0,0,1953.0,,1,246,2,2,2,0.0,1.6034785735048491,0,2010,109000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4.149896828472117,2.0,3,57,20.749484142360583,35,1.6034785735048491
41,20,1.6942663054703442,2.309198627428764,6,1965,1965,1.7272161148848966,2,2,2,2,1,,2.0105868828871887,,0.0,445,2.0785680506642317,4,2.1028122734608954,0,2.1028122734608954,0,0,2,0,3,2,6,7,1,2,1965.0,,2,440,2,2,2,0.0,1.780778386075876,0,2006,160000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4.1813803241251275,2.0,41,41,25.088281944750765,30,1.780778386075876
42,20,1.749824041026481,2.373548915179926,5,1959,1959,0.0,2,3,2,2,3,,2.0637226556776236,,0.0,383,2.105182426343464,3,2.1031802920142226,0,2.1031802920142226,0,1,1,1,2,2,5,7,2,3,1959.0,,1,308,2,2,1,0.0,1.7323562465403226,0,2007,170000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.208362718357687,2.0,48,48,21.041813591788436,30,1.7323562465403226
